Ad id 196346157,Peugeot,2008,For Sale,Benzine,"940,000",,2021,70000 to 79999,Automatic,Used,Red,SUV,1000 - 1300,Not Available,Not Available,/en/profile/5d349b8a-d682-47db-8b3e-dc3d58d34e0c
Ad id 193641055,Mercedes-Benz,C180,For Sale,Benzine,"925,000",Cash,2012,100000 to 119999,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/53dfad29-898e-46e3-80d3-9f331981cf6e
Ad id 196241538,BMW,525,For Sale,Benzine,"625,000",Cash,2009,180000 to 199999,Automatic,Used,Black,Sedan,2200 - 2800,Not Available,Not Available,/en/profile/7e01b747-1697-4926-8692-a8f2f5779836
Ad id 196239876,Toyota,Corolla,For Sale,Benzine,"635,000",Cash,2019,0 to 9999,Automatic,Used,Red,Sedan,1600,Not Available,Not Available,/en/profile/0eafd1c6-5c7e-4a2e-89e1-542ee2fcc0be
Ad id 196345297,Renault,Sandero Stepway,For Sale,Benzine,"375,000",Cash,2019,140000 to 159999,Automatic,Used,Gray,Hatchback,1600,Not Available,Not Available,/en/profile/086234d0-65bc-4389-840f-b179efd9b4da
Ad id 196343541,BMW,320,For Sale,Benzine,"490,000",Cash,2008,More than 200000,Automatic,Used,Silver,,1800 - 2000,Not Available,Not Available,/en/profile/b029f084-4d9b-4293-8eec-ef988bfcbf74
Ad id 196344769,Jeep,Cherokee,For Sale,Benzine,"1,950,000",Cash,2019,90000 to 99999,Automatic,Used,Gold,4X4,More than 3000,Not Available,Not Available,/en/profile/165dca59-ec34-41f7-8ba1-66e85bd1f67d
Ad id 196344149,Fiat,Tipo,For Sale,Benzine,"530,000",Cash,2020,40000 to 49999,Automatic,Used,Blue- Navy Blue,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/e8167978-3f2a-4ca8-8bf7-889884174a0a
Ad id 196343891,Skoda,Rapid,For Sale,Benzine,"400,000",Cash,2016,120000 to 139999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/7ef71103-391e-42ed-8c88-b0c73fee5704
Ad id 196342028,Chery,Arrizo 5,For Sale,Benzine,"330,000",Cash,2020,50000 to 59999,Automatic,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/d9fdf9fa-b1e1-40cf-858e-ecb8e541cf52
Ad id 196343184,Renault,Logan,For Sale,Benzine,"215,000",Cash,2013,10000 to 19999,Manual,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/a5878acd-7f7c-4308-8a1a-113b45110bcd
Ad id 196343108,Hyundai,Accent,For Sale,Benzine,"325,000",Cash,2012,180000 to 199999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/a5878acd-7f7c-4308-8a1a-113b45110bcd
Ad id 196342645,Hyundai,Verna,For Sale,Benzine,"175,000",Cash,2012,160000 to 179999,Manual,Used,Red,Sedan,1600,Not Available,Not Available,/en/profile/a5878acd-7f7c-4308-8a1a-113b45110bcd
Ad id 196341128,Audi,A4,For Sale,Benzine,"300,000",Cash,2008,180000 to 199999,Manual,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/28807e51-fc58-43ad-8ff9-a62fa3b54b76
Ad id 196310491,Nissan,Sunny,For Sale,Benzine,"145,000",Cash,2021,10000 to 19999,Automatic,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/Auto-Hub-8240
Ad id 196342357,Jaguar,F-type,For Sale,Benzine,"3,400,000",Cash,2020,20000 to 29999,Automatic,Used,Black,Coupe,1800 - 2000,Not Available,Not Available,/en/profile/97a0ce5b-7dc0-49b6-8034-764cd38f95e3
Ad id 196228945,MG,ZS,For Sale,Benzine,"550,000",Cash,2021,100000 to 119999,Automatic,Used,White,SUV,1400 - 1500,Not Available,Not Available,/en/profile/7303edd5-60d7-403e-b3e3-eceacf9326b4
Ad id 196342109,Mazda,3,For Sale,Benzine,"485,000",Cash,2017,70000 to 79999,Automatic,Used,,Sedan,1600,Not Available,Not Available,/en/profile/be18e985-82f9-4239-8489-0d7f20592104
Ad id 196341636,Chery,Tiggo,For Sale,Benzine,"550,000",Cash,2022,10000 to 19999,Automatic,Used,White,SUV,1400 - 1500,Not Available,Not Available,/en/profile/7ef71103-391e-42ed-8c88-b0c73fee5704
Ad id 196341391,Mitsubishi,Lancer,For Sale,Benzine,"475,000",Cash,2016,80000 to 89999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/9154c1b4-3fe9-413a-862e-c5e176fe13bf
Ad id 196341325,BMW,X1,For Sale,Benzine,"850,000",Cash,2017,70000 to 79999,Automatic,Used,Black,Hatchback,1400 - 1500,Not Available,Not Available,/en/companies/garage-90-1128
Ad id 196341229,Opel,Mokka,For Sale,Electric,"1,200,000",Cash,2023,0 to 9999,Automatic,Used,White,SUV,1600,Not Available,Not Available,/en/companies/Ghandour-Auto-7940
Ad id 196341174,Land Rover,Velar,For Sale,Benzine,"3,600,000",Cash,2023,0 to 9999,Automatic,Used,White,SUV,1800 - 2000,Not Available,Not Available,/en/companies/Ghandour-Auto-7940
Ad id 196242046,Toyota,Hilux,For Sale,Natural Gas,"750,000",Cash,2022,0 to 9999,Manual,Used,White,Pickup,2200 - 2800,Not Available,Not Available,/en/profile/17da36bd-480b-412e-82e9-ece919d94b2d
Ad id 196340720,Peugeot,3008,For Sale,Benzine,"1,180,000",Cash,2021,0 to 9999,Automatic,Used,,,1600,Not Available,Not Available,/en/profile/66264ee3-c09e-4009-8723-a15517cc028f
Ad id 196339438,Daewoo,Lanos,For Sale,Benzine,"150,000",Cash,2007,30000 to 39999,Manual,Used,,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/c4e389e8-7264-40f2-b8b1-b2a66be27813
Ad id 196319718,Nissan,Sunny,For Sale,Benzine,"380,000",Cash,2022,60000 to 69999,Automatic,Used,,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/93f99ac0-6b01-4b70-98a0-b27546755f5b
Ad id 196338123,Lada,Granta,For Sale,Benzine,"300,000",Cash,2022,60000 to 69999,Automatic,Used,Other Color,Sedan,1600,Not Available,Not Available,/en/profile/c272b918-9a7d-41e4-96e8-1509f8e6815e
Ad id 196340142,Mercedes-Benz,E180,For Sale,Benzine,"2,300,000",Installments,2019,10000 to 19999,Automatic,Used,White,Sedan,1600,Not Available,Not Available,/en/companies/auto-garage-816
Ad id 196339999,Opel,Crossland,For Sale,Benzine,"650,000",Cash,2021,30000 to 39999,Automatic,Used,Gray,Hatchback,1400 - 1500,Not Available,Not Available,/en/profile/c746850f-b649-4cae-807a-13e0879defe3
Ad id 196339930,Peugeot,5008,For Sale,Benzine,"360,000",Cash,2011,More than 200000,Automatic,Used,Black,SUV,1600,Not Available,Not Available,/en/profile/7cd85f53-9b07-46b8-8514-1cbf4ef684b1
Ad id 196339647,Mercedes-Benz,A180,For Sale,Benzine,"1,650,000",Cash,2021,20000 to 29999,Automatic,Used,Other Color,Sedan,,Not Available,Not Available,/en/profile/b779fe15-2ede-4529-8956-0d443916dd74
Ad id 195980639,Changhe,Super Panda,For Sale,Benzine,"110,000",Cash,2013,0 to 9999,Manual,Used,Silver,Other,0 - 800,Not Available,Not Available,/en/profile/fd8c1320-3265-478a-8e80-5e984a6b0144
Ad id 196335443,Hyundai,Elantra,For Sale,Benzine,"420,000",Cash,2021,140000 to 159999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/5d4d6122-b130-490e-805a-54ad5decec1e
Ad id 196339266,Hyundai,Verna,For Sale,Benzine,"170,000",Cash,2013,More than 200000,Manual,Used,Other Color,Sedan,1600,Not Available,Not Available,/en/profile/0931785e-7d50-4745-8ea7-cc514ebadd32
Ad id 196339133,Daewoo,Juliet,For Sale,Benzine,"150,000",Cash,2005,160000 to 179999,Manual,Used,Black,,1400 - 1500,Not Available,Not Available,/en/profile/0931785e-7d50-4745-8ea7-cc514ebadd32
Ad id 196339263,Mitsubishi,Lancer,For Sale,Benzine,"420,000",Cash,2015,80000 to 89999,Automatic,Used,Burgundy,Sedan,1600,Not Available,Not Available,/en/profile/f7a701d1-1d47-44bd-86d9-9985580837a3
Ad id 196339291,Hyundai,Verna,For Sale,Natural Gas,"150,000",Cash,2014,More than 200000,Manual,Used,White,,1600,Not Available,Not Available,/en/profile/68e5cbb1-ded3-463e-925d-09b4ce7a57cc
Ad id 195392634,Peugeot,2008,For Sale,Benzine,"1,100,000",Installments,2022,0 to 9999,Automatic,Used,Red,SUV,1000 - 1300,Not Available,Not Available,/en/companies/auto-garage-816
Ad id 196339105,BMW,X3,For Sale,Benzine,"1,950,000",Cash,2019,100000 to 119999,Automatic,Used,Blue- Navy Blue,SUV,1800 - 2000,Not Available,Not Available,/en/profile/3c5c6d3d-4a0e-441a-b9fd-9c1953e3db4b
Ad id 196338633,Chevrolet,Malibu,For Sale,Benzine,"875,000",Cash,2021,50000 to 59999,Automatic,Used,White,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/5f0e85ad-5195-4912-bce5-68b2d8f46f13
Ad id 196338199,Ssang Yong,Tivoli,For Sale,Benzine,"450,000",Cash,2017,60000 to 69999,Automatic,Used,Silver,Hatchback,1600,Not Available,Not Available,/en/profile/221e1cea-4d46-4a22-8f9a-a9c79ab02f68
Ad id 196338236,Skoda,Octavia,For Sale,Benzine,"450,000",Cash,2014,100000 to 119999,Automatic,Used,Other Color,,1400 - 1500,Not Available,Not Available,/en/profile/3e04ff81-1823-4b4a-8c7f-0108dc73bc54
Ad id 196337857,Mercedes-Benz,C180,For Sale,Benzine,"1,600,000",Cash,2016,90000 to 99999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/da72d79e-a536-44b1-8054-2c705c41e33a
Ad id 196337007,Skoda,Scala,For Sale,Benzine,"870,000",Cash,2022,10000 to 19999,Automatic,Used,White,Hatchback,1600,Not Available,Not Available,/en/profile/e2cbce09-1cde-40fe-930f-7eaf6fc6c33c
Ad id 196337316,Mercedes-Benz,A200,For Sale,Benzine,"1,550,000",Cash,2014,160000 to 179999,Automatic,Used,,Sedan,1800 - 2000,Not Available,Not Available,/en/profile/3835df30-113c-4831-85e8-e01bfa52b6bd
Ad id 196336882,Chevrolet,Optra,For Sale,Benzine,"460,000",Cash,2021,30000 to 39999,Automatic,Used,Silver,Other,1400 - 1500,Not Available,Not Available,/en/profile/bbc8a51f-ed96-4e39-80cf-f648fcd42ced
Ad id 196336546,Lada,2106,For Sale,Benzine,"130,000",Cash,2016,10000 to 19999,Manual,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/1ae62782-8f01-421d-8da6-eb6ee5ea927a
Ad id 196333001,Porsche,Cayenne,For Sale,Benzine,"4,200,000",Cash,2019,80000 to 89999,Automatic,Used,Gray,SUV,More than 3000,Not Available,Not Available,/en/profile/5bf13d4a-ea88-45b4-a34f-d51786125f0d
Ad id 196335779,Subaru,Impreza,For Sale,Benzine,"380,000",Cash,2013,180000 to 199999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/1ac454dd-69cf-48c6-88a3-8a0c9680aea6
Ad id 196335104,BMW,X1,For Sale,Benzine,"630,000",Cash,2013,180000 to 199999,Automatic,Used,Silver,SUV,1800 - 2000,Not Available,Not Available,/en/profile/3c8d93f8-45ad-4139-8da8-df4a61b4f3f3
Ad id 196334847,Kia,Rio,For Sale,Benzine,"115,000",Cash,2001,20000 to 29999,Manual,Used,Green,Sedan,1000 - 1300,Not Available,Not Available,/en/profile/3b9cbcb7-7317-4caa-9090-eba54b943f3d
Ad id 195333704,Mercedes-Benz,G-Class,For Sale,Benzine,"10,000,000",Cash,2020,30000 to 39999,Automatic,Used,Black,4X4,More than 3000,Not Available,Not Available,/en/profile/71009e51-1bee-4649-814e-234f63d331a3
Ad id 196332847,Volvo,XC60,For Sale,Benzine,"3,050,000",Cash,2022,0 to 9999,Automatic,Used,Gray,,1800 - 2000,Not Available,Not Available,/en/profile/9739643f-d970-4bca-881e-dc289adac562
Ad id 196334197,BMW,316,For Sale,Benzine,"750,000",Cash,2015,120000 to 139999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/44bf19ef-f891-47e7-8334-84d62986dd19
Ad id 196334156,Mercedes-Benz,C180,For Sale,Benzine,"1,675,000",Cash,2020,40000 to 49999,Automatic,Used,,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/5d93ee63-35c0-430a-a8bd-bdd77358add7
Ad id 196229620,Subaru,Impreza,For Sale,Benzine,"465,000",Cash,2016,More than 200000,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/e378c462-920d-41b4-8aa5-38f9c6efdf3e
Ad id 196332961,Nissan,Sunny,For Sale,Benzine,"410,000",Cash,2022,20000 to 29999,Automatic,Used,,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/Army-motors-7937
Ad id 196320931,Mercedes-Benz,GLA 200,For Sale,Benzine,"1,400,000",Cash,2019,30000 to 39999,Automatic,Used,Gray,SUV,1600,Not Available,Not Available,/en/profile/d7c01640-cdd0-4a88-8bd1-121d0cd005cf
Ad id 196313320,Changan,V7,For Sale,Benzine,"245,000",Cash,2017,140000 to 159999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/fbf948e2-6145-4cc6-8c33-bea2b42c10e1
Ad id 196294654,MG,MG 5,For Sale,Benzine,"430,000",Cash,2020,80000 to 89999,Automatic,Used,Black,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/d22fa744-c356-4156-a8cb-635bf279f312
Ad id 196332265,Kia,Picanto,For Sale,Benzine,"250,000",Cash,2009,100000 to 119999,Automatic,Used,Black,Hatchback,1000 - 1300,Not Available,Not Available,/en/profile/a2535fff-9572-4fb6-8bdd-6f07f4301e9c
Ad id 196332239,Mercedes-Benz,C180,For Sale,Benzine,"2,550,000",Installments,2022,0 to 9999,Automatic,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/Black-Edition-cars-9534
Ad id 196331576,GMC,Sierra,For Sale,Benzine,"2,350,000",Installments,2021,10000 to 19999,Automatic,Used,White,4X4,More than 3000,Not Available,Not Available,/en/companies/Black-Edition-cars-9534
Ad id 196330892,Audi,A5,For Sale,Benzine,"2,280,000",Installments,2022,10000 to 19999,Automatic,Used,Black,Sedan,1800 - 2000,Not Available,Not Available,/en/companies/Black-Edition-cars-9534
Ad id 196330685,Mercedes-Benz,C300,For Sale,Benzine,"2,200,000",Installments,2020,20000 to 29999,Automatic,Used,Gray,Sedan,1800 - 2000,Not Available,Not Available,/en/companies/Black-Edition-cars-9534
Ad id 196332184,Kia,Carens,For Sale,Benzine,"380,000",Cash,2011,160000 to 179999,Automatic,Used,Red,Hatchback,1600,Not Available,Not Available,/en/companies/%D8%A7%D9%84%D9%87%D8%A7%D9%8A%D9%86-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-9304
Ad id 196331443,Ford,Expedition,For Sale,Benzine,"285,000",Cash,2001,More than 200000,Automatic,Used,Black,4X4,More than 3000,Not Available,Not Available,/en/profile/5558280b-296a-40e4-86c6-ead6e21d84e6
Ad id 196331238,Nissan,Juke,For Sale,Benzine,"355,000",Cash,2013,140000 to 159999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/db474a42-88da-4144-8067-d289dbacb429
Ad id 196106490,BMW,850,For Sale,Benzine,"5,450,000",Cash,2020,10000 to 19999,Automatic,Used,White,Coupe,More than 3000,Not Available,Not Available,/en/companies/lite-Auto-Motive-7980
Ad id 196225890,Volkswagen,Jetta,For Sale,Benzine,"360,000",Exchange,2008,140000 to 159999,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/c0d64e7d-afa3-4571-b673-2ccff33e650b
Ad id 195792163,Hyundai,Tucson,For Sale,Benzine,"1,250,000",Cash,2021,10000 to 19999,Automatic,Used,,Hatchback,1600,Not Available,Not Available,/en/profile/dc5c66b0-99ce-4733-8957-15a9c12ea539
Ad id 196330690,Nissan,Sunny,For Sale,Benzine,"475,000",Cash,2022,0 to 9999,Automatic,Used,Silver,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/XDrive-Automotive-9430
Ad id 196330065,BMW,523,For Sale,Benzine,"750,000",Cash,2011,180000 to 199999,Automatic,Used,Blue- Navy Blue,Sedan,2200 - 2800,Not Available,Not Available,/en/profile/9bb8a496-e310-4751-8eb3-658699c5fb5b
Ad id 196329995,Geely,Pandido,For Sale,Benzine,"153,000",Cash,2014,40000 to 49999,Manual,Used,Silver,Hatchback,1000 - 1300,Not Available,Not Available,/en/profile/46eb9262-7a1b-448b-8837-2a7e26018690
Ad id 196327764,Geely,Emgrand 7,For Sale,Benzine,"220,000",,2018,80000 to 89999,Manual,Used,,Sedan,1600,Not Available,Not Available,/en/profile/dc41099f-c015-4043-85e4-46e9860f5fdd
Ad id 196322198,Skoda,Octavia,For Sale,Benzine,"550,000",Cash,2014,100000 to 119999,Automatic,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/6e579b36-b82b-4a95-8890-d432be30d790
Ad id 196329650,Subaru,XV,For Sale,Benzine,"620,000",Cash,2017,180000 to 199999,Automatic,Used,Other Color,SUV,1600,Not Available,Not Available,/en/profile/89e60428-7615-4a73-8c21-0ea28368c522
Ad id 196278672,Nissan,Qashqai,For Sale,Benzine,"720,000",Cash,2019,90000 to 99999,Automatic,Used,White,Hatchback,1000 - 1300,Not Available,Not Available,/en/profile/7ded5101-9828-4776-8d5c-9eb4b4f1e2f7
Ad id 196327990,Speranza,A516,For Sale,Benzine,"120,000",Cash,2007,90000 to 99999,Manual,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/eb7b983a-12dc-48e1-87a9-cbdc93d278d8
Ad id 196325997,Mitsubishi,Lancer,For Sale,Benzine,"420,000",Cash,2016,More than 200000,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/3c2a3f70-337e-41c3-8744-8244046033f7
Ad id 196328865,Hyundai,Matrix,For Sale,Benzine,"295,000",Cash,2007,100000 to 119999,Automatic,Used,Gray,Hatchback,0 - 800,Not Available,Not Available,/en/profile/4f9e3418-bd5a-4f7d-8cc3-586bc0dd01cc
Ad id 196328151,Hyundai,Matrix,For Sale,Benzine,"290,000",Cash,2002,100000 to 119999,Automatic,Used,Silver,,1600,Not Available,Not Available,/en/profile/c3b005c4-e634-41f7-80c4-9bc905c9fd0c
Ad id 196225217,Renault,Sandero Stepway,For Sale,Benzine,"400,000",Cash,2017,40000 to 49999,Automatic,Used,Black,SUV,1600,Not Available,Not Available,/en/profile/0faf5cc2-01fa-43c7-9ec7-8effdc594958
Ad id 196328488,BYD,F3,For Sale,Benzine,"250,000",Cash,2020,140000 to 159999,Manual,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/f95888d7-f219-4e72-a725-10db3ba02c2a
Ad id 196328068,Hyundai,Verna,For Sale,Benzine,"135,000",Cash,2006,10000 to 19999,Manual,Used,,Sedan,1600,Not Available,Not Available,/en/profile/b934b63a-d4ce-4d5d-b5ba-695cd478cca6
Ad id 196313665,Isuzu,Other,For Sale,Diesel,"215,000",Cash,2003,0 to 9999,Manual,Used,,,,Not Available,Not Available,/en/profile/748ec9ab-81ed-4ae5-877a-8dff5d76d14b
Ad id 196328238,Mitsubishi,Lancer,For Sale,Benzine,"370,000",Cash,2015,120000 to 139999,Automatic,Used,Black,,1600,Not Available,Not Available,/en/profile/519255ac-4e4e-4bde-866a-f68f4c438e05
Ad id 196327920,Seat,Ateca,For Sale,Benzine,"1,250,000",Cash,2022,10000 to 19999,Automatic,Used,Silver,SUV,1600,Not Available,Not Available,/en/companies/auto-4-you-1269
Ad id 196327847,Lada,Granta,For Sale,Benzine,"57,000",Installments,2015,120000 to 139999,Automatic,Used,,,,Not Available,Not Available,/en/profile/03032947-8bb2-4ea6-8177-04c1a7259c25
Ad id 196327645,Mercedes-Benz,E180,For Sale,Benzine,"2,100,000",Installments,2019,30000 to 39999,Automatic,Used,Gray,Sedan,1800 - 2000,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196327416,BMW,118,For Sale,Benzine,"1,350,000",Installments,2020,40000 to 49999,Automatic,Used,Red,Hatchback,1600,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196327277,Mercedes-Benz,E250,For Sale,Benzine,"1,350,000",Exchange,2012,100000 to 119999,Automatic,Used,Black,Sedan,2200 - 2800,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196327105,Chevrolet,Pickup/Dababa,For Sale,Diesel,"330,000",Cash,2006,90000 to 99999,Manual,Used,White,Pickup,More than 3000,Not Available,Not Available,/en/profile/bb40ed7f-ae1b-416e-a81b-2a74d1d0670b
Ad id 196327137,Volkswagen,Golf,For Sale,Benzine,"720,000",Exchange,2012,80000 to 89999,Automatic,Used,Red,Cabriolet,1400 - 1500,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196326634,Hyundai,Accent,For Sale,Benzine,"375,000",Cash,2015,140000 to 159999,Automatic,Used,,Sedan,1600,Not Available,Not Available,/en/profile/97fdc58a-3855-416e-82ea-5bbfff433ac1
Ad id 196326899,Peugeot,207,For Sale,Benzine,"350,000",Cash,2011,100000 to 119999,Automatic,Used,Gray,Cabriolet,1600,Not Available,Not Available,/en/profile/5e053432-1a35-49b0-8d84-e137a221ddaf
Ad id 196326717,BMW,X3,For Sale,Benzine,"450,000",Cash,2008,More than 200000,Automatic,Used,Silver,4X4,More than 3000,Not Available,Not Available,/en/profile/92c1f02b-fd26-44e7-86aa-cf9a54183461
Ad id 196326648,Jeep,Grand Cherokee,For Sale,Diesel,"2,850,000",Cash,2022,0 to 9999,Automatic,Used,White,4X4,More than 3000,Not Available,Not Available,/en/profile/d59414b8-f770-44e2-8972-b0fad09dc430
Ad id 196325029,BMW,316,For Sale,Benzine,"450,000",Cash,2010,10000 to 19999,Automatic,Used,Blue- Navy Blue,Sedan,1600,Not Available,Not Available,/en/profile/d06cb8cb-dd38-4047-865d-ad38f2cf46de
Ad id 196326511,Audi,Q2,For Sale,Benzine,"950,000",Cash,2020,60000 to 69999,Automatic,Used,White,SUV,1000 - 1300,Not Available,Not Available,/en/profile/4ad1cd3b-2716-4029-8aa1-cc55e8af6ad3
Ad id 196326439,Skoda,Kodiaq,For Sale,Benzine,"1,650,000",Installments,2021,0 to 9999,Automatic,Used,White,SUV,1400 - 1500,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196326335,BMW,330,For Sale,Benzine,"2,950,000",Installments,2022,0 to 9999,Automatic,Used,Gray,Sedan,More than 3000,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 193521673,BYD,F3,For Sale,Benzine,"170,000",Installments,2023,0 to 9999,Manual,Used,White,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/alaa-el-deen-auto-mall-356
Ad id 195941964,Nissan,Sunny,For Sale,Benzine,"450,000",Cash,2023,10000 to 19999,Automatic,Used,Burgundy,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/alaa-el-deen-auto-mall-356
Ad id 195878135,Kia,Pegas,For Sale,Benzine,"400,000",Cash,2020,120000 to 139999,Automatic,Used,Other Color,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/alaa-el-deen-auto-mall-356
Ad id 193484389,Suzuki,Pick up,For Sale,Benzine,"175,000",Cash,2015,70000 to 79999,Manual,Used,Gray,Pickup,1000 - 1300,Not Available,Not Available,/en/companies/alaa-el-deen-auto-mall-356
Ad id 196326110,BMW,Z4,For Sale,Benzine,"2,600,000",Installments,2020,0 to 9999,Automatic,Used,Red,Cabriolet,1800 - 2000,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196326029,Kia,Cerato,For Sale,Benzine,"340,000",Cash,2009,0 to 9999,Automatic,Used,Burgundy,Sedan,1600,Not Available,Not Available,/en/profile/5a2ac047-fb42-41ac-98fd-512404e52d2c
Ad id 196325977,BMW,218,For Sale,Benzine,"780,000",Cash,2016,100000 to 119999,Automatic,Used,,,,Not Available,Not Available,/en/profile/986fae68-5bb7-4a2a-8b7c-0a33e5b3b80f
Ad id 196326009,BMW,X6,For Sale,Benzine,"5,500,000",Installments,2021,0 to 9999,Automatic,Used,Black,SUV,More than 3000,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196325640,Volkswagen,Tiguan,For Sale,Benzine,"1,275,000",Cash,2020,30000 to 39999,Automatic,Used,Silver,4X4,1800 - 2000,Not Available,Not Available,/en/profile/b93d66ae-60cb-44e9-8c73-1f4311ed22f3
Ad id 196325525,Brilliance,FRV Cross,For Sale,Benzine,"285,000",Cash,2015,50000 to 59999,Automatic,Used,Black,,1600,Not Available,Not Available,/en/profile/94372844-5252-4d51-8ee0-cb8b3ad12f22
Ad id 196325527,Land Rover,Range Rover Sport,For Sale,Benzine,"6,100,000",Installments,2021,0 to 9999,Automatic,Used,Silver,SUV,More than 3000,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196324757,Skoda,Kodiaq,For Sale,Benzine,"1,250,000",Cash,2021,20000 to 29999,Automatic,Used,Gray,SUV,1400 - 1500,Not Available,Not Available,/en/profile/7e815004-738b-4bba-8418-9ac1635c22b7
Ad id 196320473,Hyundai,Tucson,For Sale,Benzine,"1,050,000",Cash,2022,70000 to 79999,Automatic,Used,Red,SUV,1400 - 1500,Not Available,Not Available,/en/profile/19ea5377-bb96-42e5-8747-7299f55877ba
Ad id 196325176,Porsche,Macan,For Sale,Benzine,"3,500,000",Installments,2022,0 to 9999,Automatic,Used,Black,SUV,1800 - 2000,Not Available,Not Available,/en/profile/e0beaac3-58d3-4af1-87ac-cb54e756a0b3
Ad id 196324995,Hyundai,Tucson,For Sale,Benzine,"830,000",Cash,2019,80000 to 89999,Automatic,Used,Silver,,1600,Not Available,Not Available,/en/profile/eb505aa3-de19-428f-96f6-04ebc128e8b6
Ad id 195801141,Daihatsu,Charade,For Sale,Benzine,"70,000",Cash,2005,70000 to 79999,Automatic,Used,Other Color,Hatchback,1000 - 1300,Not Available,Not Available,/en/profile/a09318db-a88b-40c4-8722-54f2d1227f47
Ad id 196245085,Toyota,Corolla,For Sale,Benzine,"385,000",Cash,2016,10000 to 19999,Automatic,Used,White,Sedan,1600,Not Available,Not Available,/en/profile/c187509a-40c1-4097-9ddf-3670229c7fba
Ad id 196323423,Chevrolet,Optra,For Sale,Benzine,"360,000",Cash,2008,20000 to 29999,Automatic,Used,,,,Not Available,Not Available,/en/profile/576c8f23-09d3-44eb-83fb-f1d66b7dd81c
Ad id 196324360,Opel,Insignia,For Sale,Benzine,"650,000",Cash,2016,120000 to 139999,Automatic,Used,Other Color,Sedan,,Not Available,Not Available,/en/profile/670b8f14-1ce8-44bb-8d51-a142b08c4b5d
Ad id 196316379,Kia,Cerato,For Sale,Benzine,"480,000",Cash,2014,100000 to 119999,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/f6a9e37d-0566-4a38-b45f-419cf99d9c62
Ad id 196323782,Mercedes-Benz,E240,For Sale,Benzine,"600,000",Cash,2004,120000 to 139999,Automatic,Used,,Sedan,2200 - 2800,Not Available,Not Available,/en/profile/65adf8b3-a8aa-4851-8162-14612c54b84e
Ad id 196323787,Kia,Sportage,For Sale,Benzine,"1,090,000",,2020,60000 to 69999,Automatic,Used,,SUV,1600,Not Available,Not Available,/en/profile/666a3303-7112-46ca-bfaa-e089fff40614
